--------- beginning of main
07-26 20:49:52.980 26485 26523 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:49:52.983 26485 26523 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:49:52.985 26485 26523 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=50ms
07-26 20:49:52.985 26485 26523 I LAT     : ========================================================
07-26 20:49:58.063 26485 26523 I LAT     : ===== LATENCY LOG [T+159s | N=776] =====
07-26 20:49:58.066 26485 26523 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:49:58.069 26485 26523 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:49:58.076 26485 26523 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:49:58.078 26485 26523 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:49:58.079 26485 26523 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:49:58.080 26485 26523 I LAT     :   TOTAL E2E  | avg=27ms  min=18ms  max=50ms
07-26 20:49:58.080 26485 26523 I LAT     : ========================================================
07-26 20:50:03.144 26485 26546 I LAT     : ===== LATENCY LOG [T+164s | N=801] =====
07-26 20:50:03.148 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:03.152 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:03.156 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:50:03.158 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:50:03.160 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:03.161 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=50ms
07-26 20:50:03.162 26485 26546 I LAT     : ========================================================
07-26 20:50:08.238 26485 26523 I LAT     : ===== LATENCY LOG [T+169s | N=826] =====
07-26 20:50:08.242 26485 26523 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:08.245 26485 26523 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:08.248 26485 26523 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:50:08.250 26485 26523 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:50:08.252 26485 26523 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:08.253 26485 26523 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=50ms
07-26 20:50:08.254 26485 26523 I LAT     : ========================================================
07-26 20:50:13.324 26485 26546 I LAT     : ===== LATENCY LOG [T+174s | N=851] =====
07-26 20:50:13.328 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:13.331 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:13.335 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:50:13.338 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:50:13.340 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:13.342 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=50ms
07-26 20:50:13.342 26485 26546 I LAT     : ========================================================
07-26 20:50:18.411 26485 26546 I LAT     : ===== LATENCY LOG [T+179s | N=876] =====
07-26 20:50:18.418 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:18.422 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:18.426 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:50:18.428 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:50:18.430 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:18.431 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=50ms
07-26 20:50:18.431 26485 26546 I LAT     : ========================================================
07-26 20:50:23.504 26485 26523 I LAT     : ===== LATENCY LOG [T+184s | N=901] =====
07-26 20:50:23.505 26485 26523 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:23.506 26485 26523 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:23.507 26485 26523 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:50:23.507 26485 26523 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:50:23.508 26485 26523 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:23.509 26485 26523 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=50ms
07-26 20:50:23.509 26485 26523 I LAT     : ========================================================
07-26 20:50:28.572 26485 26523 I LAT     : ===== LATENCY LOG [T+189s | N=926] =====
07-26 20:50:28.575 26485 26523 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:28.579 26485 26523 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:28.585 26485 26523 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:50:28.588 26485 26523 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:50:28.589 26485 26523 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:28.591 26485 26523 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=50ms
07-26 20:50:28.591 26485 26523 I LAT     : ========================================================
07-26 20:50:33.664 26485 26546 I LAT     : ===== LATENCY LOG [T+195s | N=951] =====
07-26 20:50:33.668 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:33.673 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:33.677 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:50:33.680 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:50:33.682 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:33.684 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=50ms
07-26 20:50:33.684 26485 26546 I LAT     : ========================================================
07-26 20:50:38.750 26485 26544 I LAT     : ===== LATENCY LOG [T+200s | N=976] =====
07-26 20:50:38.755 26485 26544 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:38.762 26485 26544 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:38.764 26485 26544 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:50:38.766 26485 26544 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:50:38.768 26485 26544 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:38.769 26485 26544 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=50ms
07-26 20:50:38.769 26485 26544 I LAT     : ========================================================
07-26 20:50:43.836 26485 26546 I LAT     : ===== LATENCY LOG [T+205s | N=1001] =====
07-26 20:50:43.840 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:43.844 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:43.848 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:50:43.851 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:50:43.854 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:43.855 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=50ms
07-26 20:50:43.855 26485 26546 I LAT     : ========================================================
07-26 20:50:48.939 26485 26546 I LAT     : ===== LATENCY LOG [T+210s | N=1026] =====
07-26 20:50:48.943 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:48.945 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:48.947 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=10ms
07-26 20:50:48.949 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=10ms
07-26 20:50:48.950 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:48.951 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:50:48.952 26485 26546 I LAT     : ========================================================
07-26 20:50:54.030 26485 26544 I LAT     : ===== LATENCY LOG [T+215s | N=1051] =====
07-26 20:50:54.034 26485 26544 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:54.037 26485 26544 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:54.039 26485 26544 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:50:54.040 26485 26544 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:50:54.042 26485 26544 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:54.043 26485 26544 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:50:54.043 26485 26544 I LAT     : ========================================================
07-26 20:50:59.105 26485 26544 I LAT     : ===== LATENCY LOG [T+220s | N=1076] =====
07-26 20:50:59.106 26485 26544 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:50:59.106 26485 26544 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:50:59.107 26485 26544 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:50:59.108 26485 26544 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:50:59.108 26485 26544 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:50:59.110 26485 26544 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:50:59.110 26485 26544 I LAT     : ========================================================
07-26 20:51:04.178 26485 26546 I LAT     : ===== LATENCY LOG [T+225s | N=1101] =====
07-26 20:51:04.183 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:51:04.188 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:51:04.191 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:51:04.193 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:51:04.195 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:51:04.196 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:51:04.196 26485 26546 I LAT     : ========================================================
07-26 20:51:09.259 26485 26546 I LAT     : ===== LATENCY LOG [T+230s | N=1126] =====
07-26 20:51:09.264 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:51:09.268 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:51:09.272 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:51:09.275 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:51:09.277 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:51:09.278 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:51:09.278 26485 26546 I LAT     : ========================================================
07-26 20:51:14.356 26485 26544 I LAT     : ===== LATENCY LOG [T+235s | N=1151] =====
07-26 20:51:14.360 26485 26544 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:51:14.364 26485 26544 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:51:14.367 26485 26544 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:51:14.369 26485 26544 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:51:14.371 26485 26544 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:51:14.372 26485 26544 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:51:14.372 26485 26544 I LAT     : ========================================================
07-26 20:51:19.439 26485 26544 I LAT     : ===== LATENCY LOG [T+240s | N=1176] =====
07-26 20:51:19.443 26485 26544 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:51:19.448 26485 26544 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:51:19.451 26485 26544 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:51:19.453 26485 26544 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:51:19.455 26485 26544 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:51:19.461 26485 26544 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:51:19.461 26485 26544 I LAT     : ========================================================
07-26 20:51:24.534 26485 26546 I LAT     : ===== LATENCY LOG [T+245s | N=1201] =====
07-26 20:51:24.539 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:51:24.542 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:51:24.544 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:51:24.547 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:51:24.548 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:51:24.550 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:51:24.550 26485 26546 I LAT     : ========================================================
07-26 20:51:29.620 26485 26546 I LAT     : ===== LATENCY LOG [T+251s | N=1226] =====
07-26 20:51:29.623 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:51:29.625 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:51:29.627 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:51:29.629 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:51:29.631 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:51:29.633 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:51:29.634 26485 26546 I LAT     : ========================================================
07-26 20:51:34.696 26485 26543 I LAT     : ===== LATENCY LOG [T+256s | N=1251] =====
07-26 20:51:34.700 26485 26543 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:51:34.704 26485 26543 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:51:34.707 26485 26543 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:51:34.710 26485 26543 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:51:34.711 26485 26543 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:51:34.713 26485 26543 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:51:34.713 26485 26543 I LAT     : ========================================================
07-26 20:51:39.762 26485 26546 I LAT     : ===== LATENCY LOG [T+261s | N=1276] =====
07-26 20:51:39.763 26485 26546 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:51:39.764 26485 26546 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:51:39.765 26485 26546 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:51:39.765 26485 26546 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:51:39.766 26485 26546 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:51:39.767 26485 26546 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:51:39.767 26485 26546 I LAT     : ========================================================
07-26 20:51:44.800 26485 26543 I LAT     : ===== LATENCY LOG [T+266s | N=1301] =====
07-26 20:51:44.800 26485 26543 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:51:44.801 26485 26543 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:51:44.802 26485 26543 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:51:44.803 26485 26543 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:51:44.804 26485 26543 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:51:44.804 26485 26543 I LAT     :   TOTAL E2E  | avg=26ms  min=18ms  max=47ms
07-26 20:51:44.804 26485 26543 I LAT     : ========================================================
07-26 20:51:49.844 26485 26543 I LAT     : ===== LATENCY LOG [T+271s | N=1326] =====
07-26 20:51:49.845 26485 26543 I LAT     :   Sensor     | avg=15ms  min=15ms  max=15ms
07-26 20:51:49.846 26485 26543 I LAT     :   Serial     | avg=6ms  min=2ms  max=27ms
07-26 20:51:49.847 26485 26543 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=7ms
07-26 20:51:49.847 26485 26543 I LAT     :   TTS        | avg=2ms  min=0ms  max=7ms
07-26 20:51:49.848 26485 26543 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:51:49.851 26485 26543 I LAT     :   TOTAL E2E  | avg=25ms  min=18ms  max=47ms
07-26 20:51:49.851 26485 26543 I LAT     : ========================================================
07-26 20:52:14.119 26935 27013 I LAT     : ===== LATENCY LOG [T+0s | N=1] =====
07-26 20:52:14.119 26935 27013 I LAT     :   Sensor     | avg=0ms  min=0ms  max=0ms
07-26 20:52:14.119 26935 27013 I LAT     :   Serial     | avg=0ms  min=0ms  max=0ms
07-26 20:52:14.119 26935 27013 I LAT     :   Algoritma  | avg=0ms  min=0ms  max=0ms
07-26 20:52:14.119 26935 27013 I LAT     :   TTS        | avg=0ms  min=0ms  max=0ms
07-26 20:52:14.119 26935 27013 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:52:14.119 26935 27013 I LAT     :   TOTAL E2E  | avg=0ms  min=0ms  max=0ms
07-26 20:52:14.119 26935 27013 I LAT     : ========================================================
07-26 20:52:19.214 26935 27013 I LAT     : ===== LATENCY LOG [T+5s | N=26] =====
07-26 20:52:19.218 26935 27013 I LAT     :   Sensor     | avg=0ms  min=0ms  max=0ms
07-26 20:52:19.220 26935 27013 I LAT     :   Serial     | avg=0ms  min=0ms  max=0ms
07-26 20:52:19.222 26935 27013 I LAT     :   Algoritma  | avg=0ms  min=0ms  max=0ms
07-26 20:52:19.224 26935 27013 I LAT     :   TTS        | avg=0ms  min=0ms  max=0ms
07-26 20:52:19.226 26935 27013 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:52:19.227 26935 27013 I LAT     :   TOTAL E2E  | avg=0ms  min=0ms  max=0ms
07-26 20:52:19.227 26935 27013 I LAT     : ========================================================
07-26 20:52:24.313 26935 27012 I LAT     : ===== LATENCY LOG [T+10s | N=51] =====
07-26 20:52:24.318 26935 27012 I LAT     :   Sensor     | avg=2ms  min=0ms  max=15ms
07-26 20:52:24.321 26935 27012 I LAT     :   Serial     | avg=1ms  min=0ms  max=17ms
07-26 20:52:24.324 26935 27012 I LAT     :   Algoritma  | avg=0ms  min=0ms  max=3ms
07-26 20:52:24.326 26935 27012 I LAT     :   TTS        | avg=0ms  min=0ms  max=3ms
07-26 20:52:24.327 26935 27012 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:52:24.329 26935 27012 I LAT     :   TOTAL E2E  | avg=4ms  min=0ms  max=38ms
07-26 20:52:24.329 26935 27012 I LAT     : ========================================================
07-26 20:52:29.422 26935 27012 I LAT     : ===== LATENCY LOG [T+16s | N=76] =====
07-26 20:52:29.428 26935 27012 I LAT     :   Sensor     | avg=6ms  min=0ms  max=15ms
07-26 20:52:29.432 26935 27012 I LAT     :   Serial     | avg=3ms  min=0ms  max=25ms
07-26 20:52:29.434 26935 27012 I LAT     :   Algoritma  | avg=1ms  min=0ms  max=5ms
07-26 20:52:29.437 26935 27012 I LAT     :   TTS        | avg=1ms  min=0ms  max=5ms
07-26 20:52:29.439 26935 27012 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:52:29.440 26935 27012 I LAT     :   TOTAL E2E  | avg=13ms  min=0ms  max=48ms
07-26 20:52:29.440 26935 27012 I LAT     : ========================================================
07-26 20:52:34.533 26935 27012 I LAT     : ===== LATENCY LOG [T+21s | N=101] =====
07-26 20:52:34.541 26935 27012 I LAT     :   Sensor     | avg=8ms  min=0ms  max=15ms
07-26 20:52:34.548 26935 27012 I LAT     :   Serial     | avg=3ms  min=0ms  max=25ms
07-26 20:52:34.552 26935 27012 I LAT     :   Algoritma  | avg=1ms  min=0ms  max=5ms
07-26 20:52:34.554 26935 27012 I LAT     :   TTS        | avg=1ms  min=0ms  max=5ms
07-26 20:52:34.556 26935 27012 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:52:34.558 26935 27012 I LAT     :   TOTAL E2E  | avg=16ms  min=0ms  max=48ms
07-26 20:52:34.558 26935 27012 I LAT     : ========================================================
07-26 20:52:39.646 26935 27013 I LAT     : ===== LATENCY LOG [T+26s | N=126] =====
07-26 20:52:39.655 26935 27013 I LAT     :   Sensor     | avg=10ms  min=0ms  max=15ms
07-26 20:52:39.661 26935 27013 I LAT     :   Serial     | avg=4ms  min=0ms  max=25ms
07-26 20:52:39.664 26935 27013 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=5ms
07-26 20:52:39.666 26935 27013 I LAT     :   TTS        | avg=1ms  min=0ms  max=5ms
07-26 20:52:39.668 26935 27013 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:52:39.670 26935 27013 I LAT     :   TOTAL E2E  | avg=18ms  min=0ms  max=48ms
07-26 20:52:39.670 26935 27013 I LAT     : ========================================================
07-26 20:52:44.758 26935 27011 I LAT     : ===== LATENCY LOG [T+31s | N=151] =====
07-26 20:52:44.768 26935 27011 I LAT     :   Sensor     | avg=10ms  min=0ms  max=15ms
07-26 20:52:44.775 26935 27011 I LAT     :   Serial     | avg=4ms  min=0ms  max=25ms
07-26 20:52:44.778 26935 27011 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=5ms
07-26 20:52:44.780 26935 27011 I LAT     :   TTS        | avg=2ms  min=0ms  max=5ms
07-26 20:52:44.783 26935 27011 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:52:44.785 26935 27011 I LAT     :   TOTAL E2E  | avg=19ms  min=0ms  max=48ms
07-26 20:52:44.785 26935 27011 I LAT     : ========================================================
07-26 20:52:49.860 26935 27012 I LAT     : ===== LATENCY LOG [T+36s | N=176] =====
07-26 20:52:49.871 26935 27012 I LAT     :   Sensor     | avg=11ms  min=0ms  max=15ms
07-26 20:52:49.878 26935 27012 I LAT     :   Serial     | avg=4ms  min=0ms  max=25ms
07-26 20:52:49.882 26935 27012 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=5ms
07-26 20:52:49.884 26935 27012 I LAT     :   TTS        | avg=2ms  min=0ms  max=5ms
07-26 20:52:49.887 26935 27012 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:52:49.889 26935 27012 I LAT     :   TOTAL E2E  | avg=20ms  min=0ms  max=48ms
07-26 20:52:49.889 26935 27012 I LAT     : ========================================================
07-26 20:52:54.964 26935 27011 I LAT     : ===== LATENCY LOG [T+41s | N=201] =====
07-26 20:52:54.978 26935 27011 I LAT     :   Sensor     | avg=11ms  min=0ms  max=15ms
07-26 20:52:54.984 26935 27011 I LAT     :   Serial     | avg=4ms  min=0ms  max=25ms
07-26 20:52:54.988 26935 27011 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=6ms
07-26 20:52:54.991 26935 27011 I LAT     :   TTS        | avg=2ms  min=0ms  max=5ms
07-26 20:52:54.993 26935 27011 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:52:54.994 26935 27011 I LAT     :   TOTAL E2E  | avg=20ms  min=0ms  max=48ms
07-26 20:52:54.994 26935 27011 I LAT     : ========================================================
07-26 20:53:00.083 26935 26973 I LAT     : ===== LATENCY LOG [T+46s | N=226] =====
07-26 20:53:00.097 26935 26973 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:53:00.102 26935 26973 I LAT     :   Serial     | avg=5ms  min=0ms  max=25ms
07-26 20:53:00.106 26935 26973 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=6ms
07-26 20:53:00.109 26935 26973 I LAT     :   TTS        | avg=2ms  min=0ms  max=5ms
07-26 20:53:00.112 26935 26973 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:53:00.114 26935 26973 I LAT     :   TOTAL E2E  | avg=21ms  min=0ms  max=48ms
07-26 20:53:00.114 26935 26973 I LAT     : ========================================================
07-26 20:53:05.190 26935 27013 I LAT     : ===== LATENCY LOG [T+51s | N=251] =====
07-26 20:53:05.203 26935 27013 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:53:05.208 26935 27013 I LAT     :   Serial     | avg=5ms  min=0ms  max=25ms
07-26 20:53:05.213 26935 27013 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=6ms
07-26 20:53:05.216 26935 27013 I LAT     :   TTS        | avg=2ms  min=0ms  max=5ms
07-26 20:53:05.218 26935 27013 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:53:05.220 26935 27013 I LAT     :   TOTAL E2E  | avg=22ms  min=0ms  max=48ms
07-26 20:53:05.220 26935 27013 I LAT     : ========================================================
07-26 20:53:10.295 26935 27011 I LAT     : ===== LATENCY LOG [T+56s | N=276] =====
07-26 20:53:10.313 26935 27011 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:53:10.318 26935 27011 I LAT     :   Serial     | avg=5ms  min=0ms  max=25ms
07-26 20:53:10.322 26935 27011 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=6ms
07-26 20:53:10.326 26935 27011 I LAT     :   TTS        | avg=2ms  min=0ms  max=5ms
07-26 20:53:10.329 26935 27011 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:53:10.331 26935 27011 I LAT     :   TOTAL E2E  | avg=22ms  min=0ms  max=48ms
07-26 20:53:10.331 26935 27011 I LAT     : ========================================================
07-26 20:53:15.419 26935 27013 I LAT     : ===== LATENCY LOG [T+62s | N=301] =====
07-26 20:53:15.433 26935 27013 I LAT     :   Sensor     | avg=12ms  min=0ms  max=15ms
07-26 20:53:15.440 26935 27013 I LAT     :   Serial     | avg=5ms  min=0ms  max=25ms
07-26 20:53:15.444 26935 27013 I LAT     :   Algoritma  | avg=2ms  min=0ms  max=6ms
07-26 20:53:15.447 26935 27013 I LAT     :   TTS        | avg=2ms  min=0ms  max=5ms
07-26 20:53:15.450 26935 27013 I LAT     :   Bluetooth  | avg=0ms  min=0ms  max=0ms
07-26 20:53:15.451 26935 27013 I LAT     :   TOTAL E2E  | avg=23ms  min=0ms  max=48ms
07-26 20:53:15.451 26935 27013 I LAT     : ========================================================
